calBP,PrDens,lo,hi,logFit3
1930,0.515578293669668,0.364394585360364,0.494504924657582,0.394347042991663
1929,0.516643834168503,0.365385043338007,0.495424996804737,0.395174171798261
1928,0.517652867968801,0.366321343416717,0.496283712519426,0.396004695652054
1927,0.518594029166945,0.367214026470311,0.497070686834629,0.396838621273701
1926,0.519469184664786,0.368063354289952,0.497787193570292,0.397675955322738
1925,0.520281279656822,0.368880495791039,0.498438380162913,0.398516704396729
1924,0.521031941473368,0.369665050394443,0.499027134521505,0.399360875030422
1923,0.521723776352326,0.370427952120329,0.499559467059677,0.400208473694893
1922,0.522358864362016,0.371167896561055,0.500038505248074,0.401059506796695
1921,0.522940690007937,0.371907075821008,0.500472678962929,0.401913980677003
1920,0.523482733986238,0.372635713088095,0.500872621290316,0.402771901610749
1919,0.523975937273867,0.373403501490992,0.501234462960286,0.403633275805761
1918,0.524421326658972,0.374166553764831,0.501557577544178,0.4044981094019
1917,0.52482297309579,0.374934509550975,0.501847096278935,0.405366408470189
1916,0.525196893367818,0.375713779787758,0.502115614640901,0.406238179011943
1915,0.525528549688467,0.3764864201947,0.502352995265093,0.407113426957895
1914,0.525834100438036,0.377268903386468,0.502573778544152,0.407992158167325
1913,0.526104312805339,0.378047171861247,0.502771837525175,0.408874378427173
1912,0.526348101457037,0.37882550630965,0.503025269217289,0.409760093451167
1911,0.526571930426521,0.379614774967272,0.503314288007208,0.410649308878936
1910,0.526785215811673,0.380291875390242,0.503607433639323,0.411542030275128
1909,0.526986761028127,0.380850156725012,0.503904903991143,0.412438263128518
1908,0.527180471926672,0.381423255161074,0.504211518359697,0.413338012851126
1907,0.527367887085373,0.382003312193369,0.504640148862509,0.414241284777321
1906,0.527563618310526,0.382830694853151,0.505323019237178,0.415148084162931
1905,0.527771567789622,0.383714648490491,0.506046198199028,0.416058416184349
1904,0.527997961663837,0.384417805543128,0.506807761036653,0.416972285937635
1903,0.528255355859117,0.385189937875711,0.507633035909594,0.417889698437619
1902,0.52853893628711,0.386024748601303,0.508509631786283,0.418810658617004
1901,0.52886250752793,0.386945640098489,0.509438475048119,0.419735171325463
1900,0.529221574781316,0.387937485915363,0.510403087933643,0.420663241328738
1899,0.529622998478085,0.389019539597476,0.511397259131476,0.421594873307738
1898,0.530067592469593,0.390141357806529,0.512408499579507,0.422530071857636
1897,0.530552311680921,0.391223725604307,0.513422177526509,0.423468841486958
1896,0.531076795903708,0.392349634145531,0.51443980497094,0.424411186616684
1895,0.531627025252737,0.393504041944754,0.515459215779253,0.425357111579338
1894,0.532204382700625,0.394685546772848,0.516479886066003,0.42630662061808
1893,0.532809468200462,0.395892928110906,0.517501393392607,0.427259717885798
1892,0.533426083300114,0.397114266259781,0.518541689309261,0.4282164074442
1891,0.53406335210207,0.398346963591055,0.519760643453627,0.429176693262903
1890,0.53471379360371,0.399479510304541,0.520999259390552,0.430140579218525
1889,0.535378088504452,0.400578391355146,0.522257518412048,0.431108069093775
1888,0.536050157079547,0.401708792148374,0.523539409961966,0.432079166576542
1887,0.536742468499697,0.402891358523183,0.524850344384901,0.433053875258985
1886,0.537446285407843,0.404065647077523,0.526182557442596,0.434032198636625
1885,0.538172630988403,0.405235432527768,0.527543745293798,0.435014140107432
1884,0.538937736528796,0.406416929776663,0.528939517991827,0.435999702970918
1883,0.539720100742368,0.407592715469307,0.530354411819383,0.436988890427228
1882,0.540510364285237,0.408759954413224,0.53177932729967,0.437981705576229
1881,0.541309095406434,0.409904075073903,0.53321407629862,0.438978151416605
1880,0.542106126209867,0.410672421094169,0.534649841192914,0.439978230844948
1879,0.542914596719109,0.411441253064187,0.536299861987326,0.440981946654851
1878,0.543698974654074,0.412193271658941,0.5381002846794,0.441989301536006
1877,0.544472255751626,0.412944797249136,0.539890258361423,0.443000298073298
1876,0.545223923125049,0.413695310236462,0.5416831704439,0.444014938745898
1875,0.545943897583348,0.414444205528322,0.543450281534827,0.445033225926369
1874,0.546633743842141,0.41519103447292,0.545184147080309,0.446055161879759
1873,0.547285451781393,0.415934590577185,0.546872237086241,0.447080748762707
1872,0.547914253254446,0.416690390475163,0.548521933762404,0.448109988622543
1871,0.548522985101371,0.417458371507867,0.550130710948738,0.449142883396395
1870,0.549121781473493,0.418239594886105,0.551709553716145,0.450179434910294
1869,0.54969904502847,0.419018067191845,0.553299729587457,0.451219644878286
1868,0.550269537434747,0.419810308004714,0.555082898777463,0.452263514901538
1867,0.550841016945692,0.420617502517831,0.556437463509437,0.453311046467458
1866,0.551420315688145,0.421440286884954,0.557606590467068,0.454362240948805
1865,0.551988106972661,0.422262032430707,0.558743516664991,0.455417099602813
1864,0.552550088644216,0.423083325815374,0.559864036956342,0.456475623570306
1863,0.553106703974305,0.423904234356019,0.560968111079129,0.45753781387483
1862,0.553677172272275,0.424741378674445,0.562099317733827,0.458603671421773
1861,0.554242519094574,0.425578121812783,0.563242652599846,0.4596731969975
1860,0.554802923839649,0.426414463333122,0.564369461965122,0.460746391268486
1859,0.555377367246827,0.427266860039831,0.565501925055934,0.46182325478045
1858,0.555961200033951,0.428134873452853,0.566623450262329,0.462903787957499
1857,0.556540450472334,0.429002526412455,0.567728255519903,0.463987991101272
1856,0.557125459526516,0.429885440983471,0.568805319423702,0.465075864390086
1855,0.557708842512015,0.430768017600075,0.569866040054561,0.466167407878092
1854,0.558295548146691,0.431665340227416,0.570975955842771,0.467262621494425
1853,0.558873170499205,0.43256219100912,0.572319214410764,0.468361505042371
1852,0.559442167970421,0.433457563353587,0.573629269443191,0.46946405819853
1851,0.560006058803211,0.434351862885021,0.574917986742163,0.470570280511983
1850,0.560563805773841,0.435244214683388,0.57617608371681,0.471680171403469
1849,0.561116588374296,0.436134183878831,0.577174398391513,0.472793730164562
1848,0.561666780045394,0.437022281410635,0.578081811278556,0.473910955956857
1847,0.562215405967742,0.437906497432116,0.578985640182318,0.47503184781116
1846,0.562762434559772,0.438788397195157,0.579886073590101,0.476156404626676
1845,0.563308767191183,0.439659465089584,0.580784793662456,0.477284625170219
1844,0.563853947438009,0.44051936686657,0.581679803165177,0.478416508075408
1843,0.564397762019843,0.441378797310177,0.582575277100182,0.479552051841885
1842,0.564941576601678,0.442238227753783,0.583470751035187,0.480691254834528
1841,0.565470764724305,0.443081936418445,0.584353105475825,0.481834115282675
1840,0.565999653145375,0.443924235699918,0.585233626094851,0.482980631279355
1839,0.566514381668019,0.444752176510686,0.586102978390344,0.484130800780522
1838,0.56701585356465,0.445563410892732,0.586956964360277,0.485284621604299
1837,0.567503757386882,0.446360207819855,0.587800371599628,0.486442091430224
1836,0.567977808241231,0.447140995550105,0.588631078390734,0.487603207798506
1835,0.568437627762405,0.447907899067041,0.589452713549445,0.488767968109291
1834,0.568900733783668,0.448675408212354,0.590277390999838,0.489936369621929
1833,0.56935126065267,0.449428285982469,0.591090862708503,0.49110840945425
1832,0.56978609884543,0.450144200711213,0.591891656620865,0.49228408458185
1831,0.570208577435469,0.450740849365374,0.592681545643092,0.493463391837383
1830,0.570635037440581,0.451336792402053,0.593488644614399,0.49464632790986
1829,0.571062496637819,0.451931975887776,0.594307596778182,0.495832889343957
1828,0.571492365729813,0.45252502444901,0.595129599128088,0.49702307253933
1827,0.571923594740592,0.453116849817837,0.59595341694954,0.498216873749938
1826,0.572369564280229,0.453717905723808,0.596791379334147,0.499414289083379
1825,0.572830347284857,0.454328018816784,0.597643868310536,0.500615314500226
1824,0.573319658027128,0.454957588628501,0.598703099511139,0.501819945813378
1823,0.573820128573163,0.455538727734756,0.599902485357689,0.503028178687419
1822,0.574348789484602,0.456101635828696,0.601123538881706,0.504240008637986
1821,0.574921248567594,0.456695810350709,0.602374186196705,0.505455431031141
1820,0.575522328241998,0.457304433788907,0.603636841953989,0.506674441082761
1819,0.57616589433706,0.457994380942789,0.604912383402884,0.507897033857931
1818,0.576838325798462,0.458747740860675,0.606187598404086,0.509123204270351
1817,0.577554804016816,0.459509081483272,0.607475832741344,0.510352947081744
1816,0.578316150891589,0.460279993280173,0.60877094768732,0.511586256901289
1815,0.579121697168851,0.46106130417056,0.610071059827351,0.512823128185049
1814,0.579970031795644,0.461847432295703,0.611368341647992,0.514063555235418
1813,0.580860032775189,0.462645341280677,0.612666502614793,0.515307532200576
1812,0.581789078152018,0.463455579832753,0.613963615576817,0.516555053073953
1811,0.582753827805788,0.464254932218917,0.615257589456216,0.517806111693708
1810,0.58374025920107,0.46505951704248,0.61654362180799,0.519060701742215
1809,0.584740606699798,0.466062086555914,0.617818664252742,0.520318816745558
1808,0.58575928470971,0.467129878009274,0.619091422357482,0.521580450073045
1807,0.586793950115092,0.468203400023381,0.620352997401711,0.522845594936724
1806,0.58783571546154,0.46927951095812,0.621608558238592,0.524114244390921
1805,0.588883985410411,0.470358161678577,0.622857853553669,0.525386391331777
1804,0.589939186102738,0.471444115657515,0.624109715315393,0.526662028496807
1803,0.591000226692862,0.472523553667734,0.625353088955399,0.527941148464466
1802,0.592061267282986,0.473602991677953,0.626596462595404,0.529223743653729
1801,0.593122307873109,0.474682429688171,0.62783983623541,0.530509806323683
1800,0.594183348463233,0.47576186769839,0.629083209875416,0.531799328573128
1799,0.595256503393477,0.476841853200277,0.630320120811688,0.533092302340199
1798,0.596323188292419,0.477923469081999,0.631556555722359,0.534388719401987
1797,0.597388494033103,0.478994265080564,0.632773752528101,0.53568857137419
1796,0.598457830726979,0.480060971505433,0.633973474985256,0.536991849710758
1795,0.599530429431632,0.481123179582309,0.635155218139482,0.538298545703569
1794,0.600607789564432,0.482178758272834,0.636310251747102,0.539608650482105
1793,0.601687113473696,0.483225069591531,0.637437691046618,0.540922155013149
1792,0.602765361467789,0.484265033234832,0.638536667300434,0.542239050100491
1791,0.603845235662179,0.485304109890413,0.639607768944528,0.54355932638465
1790,0.604914118156166,0.48633686247442,0.640639436611541,0.544882974342609
1789,0.605971316704523,0.487372658983311,0.641642540876465,0.546209984287566
1788,0.607018761735718,0.488433246577964,0.642769418916074,0.547540346368694
1787,0.60805505253993,0.489509344288399,0.643883307202928,0.548874050570919
1786,0.6090847760134,0.490625566198428,0.64498669802655,0.550211086714716
1785,0.610114435732009,0.491781374072661,0.646092069026337,0.551551444455906
1784,0.611145971855567,0.492992169855703,0.64720387738761,0.552895113285487
1783,0.6121911916114,0.494265332551243,0.648346816013267,0.554242082529461
1782,0.61325574874886,0.495610381275794,0.649536243558688,0.555592341348686
1781,0.61433983227011,0.497026245393567,0.650777187864172,0.556945878738746
1780,0.615443209371402,0.498563948785919,0.652074786520461,0.558302683529824
1779,0.616566215588627,0.500813996709531,0.653434682652379,0.5596627443866
1778,0.617704242408552,0.503118059229526,0.654853739236837,0.561026049808163
1777,0.618861724526324,0.505487715800955,0.656342324044536,0.562392588127933
1776,0.620038229926234,0.50791932334019,0.657904361919821,0.563762347513606
1775,0.621227585424935,0.510116181667327,0.659517190236027,0.56513531596711
1774,0.622435670146949,0.512000764902541,0.661199624765076,0.566511481324576
1773,0.623662272232251,0.513941067497121,0.662947230121245,0.567890831256326
1772,0.624908723095664,0.515937810646927,0.664768990515718,0.569273353266883
1771,0.626179566280516,0.5180002795962,0.666667941298912,0.570659034694984
1770,0.627469027226361,0.520115101433906,0.668633606950916,0.572047862713621
1769,0.628787526882101,0.522308650817522,0.670695465190652,0.573439824330092
1768,0.63012919597714,0.52456731258795,0.672838101279143,0.574834906386073
1767,0.631496330058292,0.526902896721962,0.675069403952104,0.5762330955577
1766,0.632885217036014,0.52931155747377,0.677376342947015,0.577634378355674
1765,0.634300156850441,0.531803313752309,0.679770523729273,0.579038741125376
1764,0.635737023164692,0.534369649514998,0.682219796557595,0.580446170047009
1763,0.637197791499571,0.537017434579538,0.684723668650989,0.581856651135743
1762,0.638680139980052,0.539731926705646,0.6872603146759,0.583270170241889
1761,0.640187802723406,0.542526022859155,0.689829625125034,0.584686713051082
1760,0.641709657136792,0.545368373850263,0.692418513163896,0.586106265084489
1759,0.643247936857655,0.54825803078035,0.69501661255451,0.587528811699022
1758,0.644793183978397,0.551111455979307,0.697612901509405,0.588954338087582
1757,0.646337870717254,0.553773480142924,0.700196760756273,0.59038282927931
1756,0.64786982175376,0.556408171388896,0.70274596379664,0.59181427013986
1755,0.649380258538423,0.558994620088663,0.705250475558586,0.593248645371689
1754,0.650860835236535,0.561510939241799,0.707699896854383,0.594685939514362
1753,0.652297003807707,0.563907106166603,0.709956222152904,0.596126136944879
1752,0.653687208933719,0.566204946707471,0.711901848489921,0.597569221878015
1751,0.655012636671515,0.568311996163793,0.713721963311741,0.599015178366679
1750,0.656285037335959,0.57024070533569,0.715679283892128,0.600463990302292
1749,0.657480853938732,0.572079138741309,0.717503630517959,0.601915641415183
1748,0.658612908903532,0.573841278917548,0.719206435593648,0.603370115275001
1747,0.659677173468595,0.575527619969529,0.720788932962385,0.604827395291144
1746,0.660683440257887,0.577141590039052,0.722263824764906,0.606287464713207
1745,0.661642642796997,0.578687239344359,0.72364546543426,0.607750306631451
1744,0.66255276450304,0.580164755852726,0.724934403662911,0.609215903977286
1743,0.663418218481634,0.581589344840493,0.726174960847402,0.610684239523771
1742,0.664252532366485,0.582964710759918,0.727409217008231,0.612155295886135
1741,0.665054239836121,0.584294237763734,0.728586557758931,0.613629055522317
1740,0.665843741672003,0.585598115567869,0.729737256267841,0.615105500733518
1739,0.666620946639843,0.586877119037726,0.730862462111758,0.616584613664778
1738,0.667399881728019,0.588137890016819,0.73197840073003,0.618066376305568
1737,0.668177649789108,0.589379619258978,0.733085887877319,0.619550770490396
1736,0.668956872014142,0.590501440578272,0.734424981219414,0.621037777899442
1735,0.669743718485236,0.591611904485032,0.735854188209957,0.622527380059197
1734,0.670517397351225,0.592686662863413,0.737250752017173,0.62401955834313
1733,0.671298591257894,0.593752339686916,0.738649118656153,0.625514293972375
1732,0.672081262817333,0.594794159356806,0.740036782200618,0.627011568016421
1731,0.672871222813827,0.595827920636126,0.741426587321923,0.628511361393839
1730,0.673662888863042,0.596840131984776,0.742402581884918,0.630013654873015
1729,0.674449213014121,0.597838738809436,0.743315444607952,0.631518429072905
1728,0.675238065053694,0.59881829082504,0.744210287733193,0.633025664463805
1727,0.676017425844431,0.599773278037579,0.745077750277411,0.634535341368146
1726,0.676787654686282,0.600705116953215,0.745920406776888,0.636047439961296
1725,0.677549373468379,0.601615419698919,0.746740694334486,0.637561940272392
1724,0.678307226943035,0.602515572424813,0.747550753709975,0.639078822185181
1723,0.679065080417691,0.603415725150708,0.748360813085464,0.640598065438879
1722,0.67981028102388,0.604308717524386,0.749158860529938,0.642119649629058
1721,0.68055046963219,0.605215456659939,0.749965919681814,0.643643554208536
1720,0.681282102304596,0.606245647504024,0.750772374124159,0.645169758488295
1719,0.682022866925887,0.607520353757258,0.751603634611245,0.646698241638415
1718,0.682759811125633,0.608824992336063,0.752450094079888,0.648228982689021
1717,0.683493416658548,0.610158701480803,0.753314344739265,0.649761960531252
1716,0.684218703089238,0.611503906273525,0.754182256390182,0.651297153918249
1715,0.684943989519928,0.612849111066246,0.755315250237433,0.652834541466154
1714,0.685669275950617,0.614194315858967,0.756643949762033,0.654374101655129
1713,0.686400046028993,0.61555615556791,0.757984163252183,0.655915812830398
1712,0.687115475812478,0.616914919236625,0.759313170658094,0.657459653203298
1711,0.687836682854875,0.618290302777641,0.760653685559648,0.659005600852349
1710,0.688563787018686,0.619682051378082,0.762005688012191,0.660553633724346
1709,0.689282932921691,0.621083947990014,0.763357770952574,0.662103729635464
1708,0.689993977183209,0.622495691259041,0.764710035723923,0.663655866272377
1707,0.6907173089425,0.623938508474399,0.766085124490496,0.665210021193398
1706,0.691432334018492,0.625390270964567,0.767511088134912,0.666766171829639
1705,0.692147359094484,0.626842033454736,0.76901995462096,0.668324295486176
1704,0.692854374803087,0.628285815766608,0.770529423691013,0.669884369343244
1703,0.693561390511691,0.629653977218037,0.772038892761067,0.671446370457435
1702,0.694281369675021,0.630628430329979,0.773572426341754,0.673010275762928
1701,0.695014482535775,0.631607224121283,0.775128950913591,0.674576062072717
1700,0.695766865573581,0.63261864145122,0.776717607197737,0.676143706079869
1699,0.696543803985899,0.633688369698894,0.778341203704828,0.677713184358794
1698,0.697339175648668,0.634802169997158,0.779990308273709,0.679284473366526
1697,0.698157912450086,0.635978207280396,0.78166958165434,0.680857549444026
1696,0.698993028828727,0.637203586583986,0.783368655945283,0.682432388817496
1695,0.699838984771295,0.638463024157461,0.785079786236321,0.684008967599712
1694,0.700690259173973,0.639739881206576,0.786796557878045,0.685587261791366
1693,0.701541533576652,0.641016738255691,0.788513329519769,0.687167247282435
1692,0.70239793164969,0.642311305538849,0.790235588303739,0.688748899853548
1691,0.703268956181935,0.643607628383856,0.791969716668939,0.690332195177382
1690,0.704145114773338,0.644921964146252,0.79370911691774,0.69191710882007
1689,0.70504580939134,0.646119286275272,0.795470868058453,0.693503616242612
1688,0.705970798068244,0.647220520290437,0.797254687150601,0.69509169280232
1687,0.706919659428796,0.64835621901446,0.799060539840842,0.696681313754256
1686,0.707897530805511,0.649547272019089,0.800892649362549,0.698272454252701
1685,0.708899184701702,0.650775840654546,0.802746601660304,0.699865089352629
1684,0.709903038561659,0.652021991978316,0.804607013491976,0.701459194011196
1683,0.710920067228504,0.653268276463548,0.80648004788998,0.703054743089243
1682,0.711958513420372,0.654533969678725,0.80836897367329,0.704651711352811
1681,0.713010105758041,0.655776520944994,0.810270785883884,0.706250073474672
1680,0.714064595292504,0.656911525689855,0.812180432630048,0.707849804035871
1679,0.71512436714962,0.658062481533961,0.814095334150312,0.70945087752728
1678,0.716201005390642,0.659261812325207,0.816026938516825,0.711053268351163
1677,0.717289138381753,0.660493599895723,0.817970319375334,0.71265695082276
1676,0.718382148900297,0.661906881534761,0.819919987919627,0.714261899171874
1675,0.719481069915349,0.663449910982303,0.821877317212684,0.715868087544478
1674,0.720566753161075,0.665012531931714,0.823824106135508,0.717475490004326
1673,0.721646937896584,0.666583844286392,0.825762186512151,0.719084080534585
1672,0.722705875124023,0.668162362841752,0.827683710684249,0.720693833039467
1671,0.723714071322576,0.669717249669901,0.829561706053669,0.722304721345883
1670,0.724691872301047,0.671264961367083,0.83141647140671,0.723916719205098
1669,0.725617218422534,0.67278754433605,0.83322958231923,0.725529800294404
1668,0.726504111826432,0.674285368606847,0.835016808628086,0.727143938218802
1667,0.727339378880585,0.675759561481324,0.836765749058641,0.72875910651269
1666,0.728126949521135,0.677216028883954,0.838478290047109,0.730375278641563
1665,0.728876827016734,0.678668533172658,0.840166183297625,0.73199242800373
1664,0.729589553989143,0.680113924593986,0.841827100726703,0.733610527932024
1663,0.730273421948918,0.681563595139203,0.843468950457035,0.735229551695541
1662,0.730931600818003,0.683016152458679,0.845095746285931,0.736849472501374
1661,0.731567111450439,0.684469111070468,0.846704678831935,0.738470263496357
1660,0.732187795148739,0.685917928931159,0.84829931801521,0.740091897768828
1659,0.732801699417857,0.687360721781445,0.849877859693326,0.741714348350387
1658,0.733397162036693,0.688784522930655,0.851432415290832,0.743337588217671
1657,0.733976024122171,0.690188983515294,0.852962607685212,0.744961590294133
1656,0.734539893155285,0.691569306629754,0.854471427145586,0.746586327451829
1655,0.735089325451386,0.692925731189634,0.855828238376934,0.748211772513215
1654,0.735631827004033,0.694272388156907,0.857117546925132,0.749837898252946
1653,0.736167873733573,0.695618947389247,0.858409275626083,0.751464677399686
1652,0.736703920463115,0.696965506621586,0.859701004327034,0.753092082637926
1651,0.737239967192656,0.698312065853926,0.861272591566316,0.754720086609802
1650,0.737776013922197,0.699656705164365,0.863184101316527,0.756348661916923
1649,0.738306579766122,0.700997132561972,0.86513112006959,0.757977781122207
1648,0.73884361564135,0.702337864462907,0.866886581014108,0.759607416751719
1647,0.739395411670001,0.70370771673025,0.86836952937574,0.761237541296516
1646,0.739956517323044,0.705097470403879,0.869864523513801,0.762868127214493
1645,0.740526880102144,0.706507594927545,0.871373082171716,0.764499146932242
1644,0.741102528871311,0.707929009868633,0.872886869660942,0.766130572846911
1643,0.74168498988617,0.709362251506704,0.8744066812718,0.767762377328061
1642,0.742275705631697,0.710808148784805,0.875933410715472,0.769394532719538
1641,0.742855885776603,0.712225376673748,0.877429476011164,0.771027011341345
1640,0.743432752950574,0.713617481483836,0.878890509292926,0.77265978549151
1639,0.744008568367823,0.714901916420977,0.880314871421628,0.774292827447969
1638,0.744577691762199,0.716140872954865,0.881674383978888,0.775926109470444
1637,0.74514039956691,0.717157978445853,0.882981054455504,0.777559603802326
1636,0.745704283507759,0.717953389049758,0.88423511293783,0.779193282672561
1635,0.74626823120347,0.718702188694799,0.885449747299176,0.780827118297534
1634,0.746830302494233,0.719411794832037,0.886612290339128,0.782461082882962
1633,0.74739645870742,0.720118793050675,0.887750093579416,0.784095148625786
1632,0.747964915535565,0.720822828587836,0.888864097101193,0.785729287716055
1631,0.748526581682272,0.721508272658018,0.889940477321177,0.787363472338828
1630,0.749079925292978,0.722175442759879,0.890979749493051,0.788997674676063
1629,0.749616103424288,0.723211915119882,0.891967998159432,0.790631866908509
1628,0.750139861528487,0.72425130959421,0.892918368275611,0.792266021217608
1627,0.750635388312682,0.725251844573554,0.893805497380973,0.793900109787379
1626,0.751116501985852,0.726236628932146,0.894655014139128,0.795534104806322
1625,0.751587070643103,0.72721028539359,0.895478920876196,0.797167978469302
1624,0.752048120249981,0.728178407003718,0.896276212610456,0.798801702979447
1623,0.752505646321228,0.729150815947692,0.897059927220564,0.800435250550037
1622,0.752964773995454,0.730072033387383,0.897843415694602,0.802068593406396
1621,0.753423908321635,0.730844638507988,0.898631053737897,0.803701703787774
1620,0.753891379855057,0.731617618095889,0.899547769760907,0.80533455394924
1619,0.754345544091496,0.73236875852472,0.900506128460742,0.806967116163559
1618,0.754785557785666,0.733103500677296,0.901438333396545,0.808599362723079
1617,0.755206118976473,0.733813777172807,0.902329456362098,0.810231265941604
1616,0.755603787661685,0.734490850676489,0.903169368114781,0.811862798156272
1615,0.75597891314558,0.735135327249243,0.904030496525385,0.813493931729425
1614,0.756329572717785,0.73573037250079,0.904847446246762,0.815124639050478
1613,0.756656149014533,0.736274992876859,0.905615440356244,0.816754892537785
1612,0.756960977502917,0.736800083206799,0.906361053187879,0.818384664640494
1611,0.757236293911995,0.737321693265876,0.907073112409209,0.820013927840407
1610,0.757491979548231,0.7378877632154,0.907771784892162,0.821642654653829
1609,0.757729845188991,0.738502956977357,0.90844808712329,0.823270817633413
1608,0.757961354434308,0.73919155136276,0.909124530295295,0.824898389370005
1607,0.758198687807483,0.739939000131163,0.909968663173999,0.826525342494471
1606,0.758456139786794,0.740742846979015,0.910859707939744,0.828151649679535
1605,0.758736753342535,0.741584032748623,0.911786685667372,0.829777283641598
1604,0.759050260783814,0.742469057497141,0.912757321895757,0.831402217142555
1603,0.759391755301206,0.743389110194112,0.913762225504468,0.833026422991605
1602,0.759769531472792,0.744321792267345,0.914809773429778,0.83464987404706
1601,0.760189277967773,0.745190124308249,0.915909862222302,0.836272543218135
1600,0.760645229441029,0.746324036093468,0.917054652045805,0.837894403466742
1599,0.761148846109484,0.747534602610549,0.918268141549718,0.83951542780927
1598,0.761683440902892,0.748792244264822,0.919541300656787,0.84113558931836
1597,0.762261492584911,0.750112999633262,0.920879705389497,0.842754861124671
1596,0.762883455037278,0.751495537144778,0.922286280717382,0.84437321641864
1595,0.763550975374166,0.75291846958332,0.923763743156941,0.845990628452227
1594,0.76425298791765,0.754371769111053,0.925311797334423,0.84760707054066
1593,0.765011339410867,0.755899046092045,0.926923311297995,0.849222516064165
1592,0.765814234038313,0.757484403060906,0.928650436523806,0.85083693846969
1591,0.766693557461104,0.75916939791405,0.930434063461147,0.852450311272616
1590,0.767630270297668,0.760931688273032,0.932252005168621,0.85406260805846
1589,0.768626362237264,0.76277318461452,0.934209223282481,0.855673802484574
1588,0.769683964561122,0.765223850180549,0.9364136932365,0.857283868281822
1587,0.770803716155318,0.767802997179622,0.938629193331009,0.858892779256257
1586,0.771969442385563,0.770437693773257,0.940857890671344,0.860500509290781
1585,0.77315823074901,0.773100336422506,0.943052602485729,0.862107032346801
1584,0.77439460661448,0.775815753467307,0.944668365335539,0.863712322465866
1583,0.775671392952776,0.778583720103905,0.946309109782715,0.865316353771296
1582,0.776994739320628,0.781394189143574,0.947982607278131,0.866919100469805
1581,0.778341268831838,0.784220286766363,0.949672652162205,0.868520536853102
1580,0.779716296434292,0.787078816700193,0.951386485661619,0.87012063729949
1579,0.781096665934882,0.789942138281535,0.953107663015007,0.871719376275447
1578,0.782469753426659,0.792366016932502,0.954834698964723,0.873316728337196
1577,0.783817589029902,0.794710493682301,0.956570507961583,0.874912668132265
1576,0.785139988625501,0.797023484181133,0.958657270907024,0.876507170401029
1575,0.786436314785847,0.79930487424297,0.960749311036643,0.878100209978246
1574,0.787702442253462,0.801552578251655,0.962828710483193,0.879691761794577
1573,0.788951698917035,0.8037821797152,0.964908077682862,0.88128180087809
1572,0.790200955580608,0.806011781178744,0.967033391757417,0.882870302355752
1571,0.791459297890924,0.808255933251724,0.96913800436461,0.884457241454915
1570,0.792730075370245,0.810512688526062,0.971239304665575,0.886042593504774
1569,0.794008759521949,0.812777490248883,0.973319258501086,0.887626333937824
1568,0.795295333700467,0.815056074751156,0.975377317572723,0.889208438291299
1567,0.796571782899011,0.81733334960574,0.977398737919258,0.890788882208589
1566,0.79782550892377,0.81959430152481,0.979552263455502,0.892367641440658
1565,0.79904517094836,0.821823159411708,0.981755186953921,0.893944691847432
1564,0.800231257140838,0.824019116775921,0.983946819036716,0.895520009399184
1563,0.801378707993048,0.826181280156266,0.986113001413675,0.897093570177894
1562,0.80247877047389,0.828291942706743,0.988262694308555,0.898665350378606
1561,0.803540753337006,0.83036874251184,0.990388263983033,0.900235326310758
1560,0.804565662626273,0.832372328207499,0.992489858400382,0.901803474399503
1559,0.805554308770286,0.83403692418877,0.994567995364566,0.903369771187016
1558,0.806507104969354,0.835660152362833,0.996745993740143,0.904934193333778
1557,0.807433160775868,0.837263964764564,0.998948718351263,0.906496717619855
1556,0.808324165155905,0.838709367426601,1.00112084541817,0.908057320946152
1555,0.809215169535942,0.840154770088637,1.00329297248507,0.909615980335654
1554,0.810085664224138,0.841585560270191,1.00544075300655,0.911172672934655
1553,0.810970051512357,0.842978731315002,1.00759535820891,0.912727376013963
1552,0.811870373855641,0.844372642524934,1.00972796312988,0.914280066970096
1551,0.812801815279413,0.845768901291218,1.0118445838268,0.915830723326457
1550,0.813759605887308,0.847162603517686,1.01392717833327,0.917379322734495
1549,0.814757039016261,0.848541116736461,1.01608272518054,0.918925842974847
1548,0.815801910584182,0.849906741413249,1.01850677906603,0.920470261958469
1547,0.816874018224467,0.851243670496558,1.0208939659134,0.92201255772774
1546,0.817998628051149,0.85255377882078,1.02326965728927,0.923552708457558
1545,0.819147124325849,0.853842750351713,1.02563183168896,0.925090692456419
1544,0.820325034563838,0.855120549293759,1.02799653851624,0.926626488167469
1543,0.821537780682246,0.85639881131391,1.03037935983804,0.928160074169552
1542,0.822745403130294,0.857665096110038,1.03274680261633,0.929691429178235
1541,0.823970433957678,0.858931742612383,1.03512335006026,0.931220532046808
1540,0.825190330725904,0.860185924304964,1.03749326512309,0.932747361767282
1539,0.826400151067514,0.861414240515282,1.03975507101179,0.934271897471359
1538,0.827599510384898,0.862616485352146,1.04134635936822,0.935794118431384
1537,0.828771748305475,0.863792292575501,1.04290892957599,0.937314004061286
1536,0.82992882917777,0.864921946610488,1.0444494157545,0.938831533917498
1535,0.831058349851998,0.866019419392613,1.04595658806767,0.940346687699854
1534,0.832182894700067,0.867101082662,1.04745219789084,0.941859445252482
1533,0.833272980122952,0.868181845779808,1.04892842323534,0.943369786564661
1532,0.834340879748541,0.869246141040625,1.05038381192565,0.944877691771679
