,calBP,PrDens,lo,hi,logFit3
711,2790,0.0776317509855791,0.0996573725844571,0.17541199678477,0.129709996847865
712,2789,0.0777723335556933,0.100335407371544,0.17560936814247,0.129745898681232
713,2788,0.0779367965628219,0.101110575864218,0.175793342393015,0.12978188853779
714,2787,0.0781213842802655,0.101868105333972,0.175970442129491,0.129817966600204
715,2786,0.0783225872984408,0.102618594360387,0.176134309608501,0.129854133051342
716,2785,0.0785371331192316,0.103372695690173,0.17629319047094,0.129890388074276
717,2784,0.0787618929317456,0.104127466364082,0.17645554926186,0.129926731852278
718,2783,0.0789799020716799,0.104494460924367,0.176620461000727,0.129963164568825
719,2782,0.0792013118382846,0.104748760774755,0.176791312593581,0.129999686407593
720,2781,0.0794194011796653,0.104996315818604,0.176970541228286,0.130036297552457
721,2780,0.0796441765404871,0.105240800525097,0.177161293104762,0.130072998187493
722,2779,0.0798790442416871,0.105488927253261,0.177355099569097,0.130109788496974
723,2778,0.0801402197945519,0.105748106948538,0.177549816458761,0.130146668665373
724,2777,0.0804324027183152,0.106021481724817,0.177738722602462,0.130183638877357
725,2776,0.0807600394206873,0.106303571811695,0.17785510495045,0.13022069931779
726,2775,0.0811217678770391,0.106592505253086,0.17792401182079,0.130257850171731
727,2774,0.0815330184806246,0.106884971786505,0.178198292092316,0.130295091624433
728,2773,0.0819931367721472,0.107182642236334,0.17852016111092,0.130332423861343
729,2772,0.0825060935829267,0.107486109693186,0.178820564717449,0.130369847068101
730,2771,0.0830661641053852,0.107794115783742,0.179087717163697,0.130407361430536
731,2770,0.0836746363133873,0.108108415248279,0.17931811075719,0.130444967134671
732,2769,0.0843359186451494,0.108428567195177,0.179499710803974,0.130482664366716
733,2768,0.0850512129431275,0.108624182087143,0.179633549724664,0.130520453313072
734,2767,0.0857959496611879,0.108513356635731,0.179744805975076,0.130558334160328
735,2766,0.0865708700470043,0.108400086282765,0.179833614457843,0.130596307095258
736,2765,0.0873729651428135,0.108292324387559,0.179900774169551,0.130634372304825
737,2764,0.0881920324754988,0.108143008892126,0.179959363011477,0.130672529976175
738,2763,0.089026161767654,0.107982562630241,0.180004797811497,0.13071078029664
739,2762,0.0898620453774457,0.107817532898897,0.180073506763862,0.130749123453735
740,2761,0.0906979289872373,0.107652503167553,0.180194615631736,0.130787559635157
741,2760,0.0915491431931727,0.107487272273804,0.180307746316738,0.130826089028785
742,2759,0.0924181332571703,0.107317157941136,0.180411991213298,0.130864711822678
743,2758,0.0933209770740588,0.107141174933035,0.180499830268452,0.130903428205075
744,2757,0.094257275978964,0.10695639424247,0.180576592511159,0.130942238364394
745,2756,0.0952297691925345,0.106763587575543,0.180638007942226,0.13098114248923
746,2755,0.0962379454332456,0.106566090473754,0.180685495283781,0.131020140768356
747,2754,0.0973014393110958,0.106360977797993,0.180706131105917,0.131059233390717
748,2753,0.0984034783593697,0.106427863947807,0.180714663162234,0.131098420545437
749,2752,0.0995464787255111,0.106721981807927,0.180711114220921,0.131137702421812
750,2751,0.100749822974456,0.107023416485531,0.180691925215452,0.131177079209309
751,2750,0.101993471048325,0.107329763296058,0.180663200857727,0.131216551097569
752,2749,0.103296891808628,0.107643497309389,0.180621258809804,0.131256118276402
753,2748,0.10467574568486,0.107967189324536,0.180563812881295,0.131295780935788
754,2747,0.106103494674763,0.10829912030294,0.180489433580927,0.131335539265874
755,2746,0.107575561379199,0.108638427134672,0.180405789342755,0.131375393456977
756,2745,0.109081312576428,0.108776788135608,0.180307086531804,0.131415343699579
757,2744,0.110603293268735,0.108823878394068,0.180198450977043,0.131455390184326
758,2743,0.112132889182851,0.108879705685792,0.180102663667135,0.13149553310203
759,2742,0.113666407132596,0.108945964693359,0.179997769807556,0.131535772643664
760,2741,0.115205187144305,0.10902079161609,0.179890054040563,0.131576109000365
761,2740,0.116745373247011,0.109105891973998,0.179773369993579,0.131616542363429
762,2739,0.118285582961825,0.109201276800511,0.179607180394258,0.131657072924314
763,2738,0.119821655694628,0.109308730177276,0.179268322217564,0.131697700874633
764,2737,0.12135512845929,0.109426352198076,0.17892608517168,0.131738426406159
765,2736,0.122881545087973,0.109543147740416,0.17857479688254,0.131779249710821
766,2735,0.124396227419137,0.109647771454732,0.178216667321862,0.131820170980702
767,2734,0.125896919024622,0.109768109739698,0.177843510758439,0.13186119040804
768,2733,0.127384632602848,0.109902067576231,0.177594059273858,0.131902308185226
769,2732,0.12884933095084,0.110056655624706,0.177643454755899,0.1319435245048
770,2731,0.130293896080434,0.110228880051181,0.177723538455651,0.131984839559456
771,2730,0.13171304862497,0.110278377859144,0.17778344806916,0.132026253542034
772,2729,0.133106505900369,0.110446488963524,0.178333029259888,0.132067766645525
773,2728,0.134484562724524,0.11082612679829,0.178502486063894,0.132109379063063
774,2727,0.135852795269404,0.111206888238059,0.178659717607885,0.132151090987932
775,2726,0.137218194256147,0.111587583325432,0.178854805429392,0.132192902613556
776,2725,0.13858958802611,0.111964749327527,0.179058482659665,0.132234814133505
777,2724,0.139950140095529,0.112267004391043,0.179254129889551,0.13227682574149
778,2723,0.14130862454678,0.112045920570162,0.179446439133331,0.132318937631362
779,2722,0.142656058593075,0.111819524526503,0.179631046134354,0.132361149997111
780,2721,0.143991968866144,0.111592282413633,0.179808109519211,0.132403463032867
781,2720,0.145316013333933,0.111368576323399,0.179977889033326,0.132445876932895
782,2719,0.14662743028182,0.111151008931257,0.180137768961386,0.132488391891595
783,2718,0.147914685112454,0.110940505661795,0.180524515902851,0.132531008103503
784,2717,0.149177538232697,0.110736843184301,0.18091017403495,0.132573725763286
785,2716,0.150388460116341,0.110540335964241,0.181025377677925,0.132616545065744
786,2715,0.151558565997709,0.110347186620074,0.181127347032953,0.132659466205806
787,2714,0.152704265649471,0.110160564517511,0.181216233577691,0.13270248937853
788,2713,0.153826682403561,0.110122992203717,0.181291510910052,0.132745614779102
789,2712,0.154952297209441,0.110184981344912,0.181364681755938,0.132788842602835
790,2711,0.156103525989968,0.110253457398527,0.181436556781483,0.132832173045164
791,2710,0.15729669251419,0.110327199770599,0.181510978824185,0.132875606301649
792,2709,0.158552780392547,0.110404923404427,0.18158789328746,0.132919142567973
793,2708,0.159891274828175,0.110481908063949,0.181661966082255,0.132962782039939
794,2707,0.161314056344943,0.110551820262999,0.181745296690431,0.133006524913468
795,2706,0.162801165720135,0.110610918859646,0.181809008128032,0.133050371384601
796,2705,0.164332654696687,0.110658486775439,0.181827783156169,0.133094321649492
797,2704,0.165889272753761,0.110695642422131,0.181795648149024,0.133138375904413
798,2703,0.167460008299443,0.110712721660906,0.181708622539564,0.13318253434575
799,2702,0.169021441873219,0.1104336302654,0.181588742858089,0.133226797169998
800,2701,0.170561702359478,0.110093741262552,0.181432079694561,0.133271164573764
801,2700,0.17209617708981,0.109762972230458,0.181250589503155,0.133315636753766
802,2699,0.173609420481718,0.109447245540335,0.181050965618413,0.133360213906828
803,2698,0.175122831941517,0.109137043696853,0.180839171954557,0.133404896229878
804,2697,0.176626011364346,0.108836479989259,0.180618162700657,0.133449683919954
805,2696,0.178128351846031,0.108565419012259,0.180382844927199,0.133494577174192
806,2695,0.179619188660199,0.108516976101084,0.18063925524375,0.133539576189834
807,2694,0.181101054751514,0.108468028664193,0.180903306864092,0.133584681164218
808,2693,0.182562000558295,0.108421686003081,0.181155633773213,0.133629892294784
809,2692,0.183996275510861,0.108378097730081,0.181397888680439,0.133675209779067
810,2691,0.185385979171912,0.108343391069949,0.181631897070808,0.133720633814699
811,2690,0.186735558530019,0.10831936424682,0.181862964858317,0.133766164599405
812,2689,0.188031100237369,0.108300376202679,0.182089749547249,0.133811802331003
813,2688,0.189252747263438,0.108289101737142,0.18231238617002,0.133857547207401
814,2687,0.190426840826182,0.108287276891873,0.182533571812719,0.133903399426598
815,2686,0.191558110857329,0.108294703804615,0.182753217135654,0.133949359186678
816,2685,0.192641331431268,0.108305587554889,0.182969142460139,0.133995426685814
817,2684,0.193680901668882,0.108314724787034,0.183179668922392,0.134041602122261
818,2683,0.194668980735444,0.108236610243059,0.183378643666701,0.134087885694358
819,2682,0.19561699550702,0.107944375771612,0.183570988870364,0.134134277600524
820,2681,0.196492266511184,0.107627535081672,0.18374853728712,0.13418077803926
821,2680,0.197309082538595,0.107194773079514,0.183915988918178,0.134227387209143
822,2679,0.198044094426074,0.106776791311166,0.18407635121842,0.134274105308826
823,2678,0.198687718205146,0.106378144630413,0.184242489608903,0.134320932537036
824,2677,0.199249826046161,0.106000321502614,0.184398843828607,0.134367869092576
825,2676,0.199750712824298,0.105648505527814,0.184546398559144,0.134414915174316
826,2675,0.200205086165123,0.105322922721006,0.184686344537693,0.134462070981198
827,2674,0.200600521013453,0.105038704431886,0.184811856593717,0.134509336712231
828,2673,0.200965138343241,0.104784574326711,0.184929250830858,0.134556712566489
829,2672,0.201310993281954,0.104558830979359,0.185038980575947,0.134604198743114
830,2671,0.201646429456396,0.104356042477538,0.185142174065575,0.134651795441305
831,2670,0.201987269511903,0.10417285516456,0.185241238743712,0.134699502860326
832,2669,0.202352187955291,0.104007075997024,0.1853389421519,0.134747321199497
833,2668,0.202723028407564,0.10386464621732,0.18543077965651,0.134795250658199
834,2667,0.203126261509784,0.103729230316071,0.18552458486692,0.134843291435864
835,2666,0.203602389850877,0.103596770112626,0.185626754907423,0.13489144373198
836,2665,0.204146515058685,0.103495368194964,0.18573642671438,0.134939707746087
837,2664,0.204789431893677,0.103435490343227,0.18586198491065,0.134988083677775
838,2663,0.205491322651895,0.103371284358019,0.18600044867785,0.13503657172668
839,2662,0.206193122457156,0.103295871629268,0.18614201412188,0.135085172092487
840,2661,0.206819797755278,0.103214546719279,0.186262126875497,0.135133884974924
841,2660,0.207341098250013,0.103143364867065,0.186344428351907,0.135182710573762
842,2659,0.207761583440698,0.103090135813322,0.186387561404139,0.135231649088814
843,2658,0.208106915292976,0.103054856746846,0.186404788766038,0.135280700719929
844,2657,0.208408158639652,0.102915099843238,0.186407803258457,0.135329865666996
845,2656,0.208689378694903,0.102471726435007,0.186408885463366,0.135379144129936
846,2655,0.208963595282574,0.102041594674345,0.186414134480188,0.135428536308706
847,2654,0.209225197236563,0.101905740406267,0.186439328093203,0.135478042403293
848,2653,0.209504708169273,0.101807612826786,0.186487916932762,0.135527662613713
849,2652,0.209785267953971,0.101715825026447,0.18654607631395,0.135577397140011
850,2651,0.210048857423324,0.101636174107153,0.186607918304221,0.135627246182254
851,2650,0.210310912045408,0.101565533664583,0.186674626497558,0.135677209940537
852,2649,0.210534350144731,0.101506215016717,0.186735994385004,0.135727288614973
853,2648,0.210707511161628,0.101459581554764,0.186789237388788,0.135777482405695
854,2647,0.210834916250303,0.101425607184228,0.186830072742722,0.135827791512856
855,2646,0.210912997938559,0.101404885318057,0.186855738920922,0.135878216136621
856,2645,0.21093925135374,0.101397993205969,0.186864508160898,0.135928756477171
857,2644,0.210920613160368,0.101402543629614,0.186858544151581,0.135979412734697
858,2643,0.21085828590813,0.101416110994438,0.186840069143039,0.136030185109401
859,2642,0.210751582169316,0.101436126713108,0.186811874099569,0.136081073801491
860,2641,0.210609084147383,0.101462844025576,0.186774659384942,0.13613207901118
861,2640,0.210446243911221,0.101494058584306,0.186731970812882,0.136183200938686
862,2639,0.210263723833384,0.101529728663846,0.186683962056729,0.136234439784227
863,2638,0.210079493103932,0.101567671533228,0.186634309937065,0.136285795748019
864,2637,0.209877299735907,0.101610058676553,0.186579956702182,0.136337269030278
865,2636,0.209657821559049,0.101656830290008,0.186521171669798,0.136388859831213
866,2635,0.209424667432937,0.101710093587557,0.186457857424244,0.136440568351024
867,2634,0.209176649901015,0.101767641460717,0.186391130880544,0.136492394789905
868,2633,0.208897120758339,0.101830857287511,0.18631795229302,0.136544339348037
869,2632,0.208582747800278,0.10190200184965,0.186238929162278,0.136596402225587
870,2631,0.208236033359528,0.101980381749335,0.186171901543202,0.136648583622706
871,2630,0.20787733231641,0.102195829927095,0.186104804254049,0.136700883739527
872,2629,0.207507456631445,0.10251482666127,0.186036574134687,0.136753302776164
873,2628,0.207118085313309,0.102841795798114,0.185964870192393,0.136805840932708
874,2627,0.206709459581293,0.103132981825744,0.185889654931019,0.136858498409225
875,2626,0.206300833849276,0.103178567242452,0.185814439669646,0.136911275405753
876,2625,0.205902932243286,0.103221336915634,0.185740367233005,0.136964172122303
877,2624,0.205533056558321,0.103255666191921,0.185672137113643,0.137017188758855
878,2623,0.20520244233999,0.103288222615825,0.185610800539521,0.137070325515353
879,2622,0.204900236268123,0.103321817502166,0.18555499346162,0.137123582591706
880,2621,0.204646077696123,0.103354247423027,0.185508981901728,0.137176960187787
881,2620,0.204421382712602,0.103386278727595,0.185469649552111,0.137230458503426
882,2619,0.204226422094025,0.103417657995057,0.185437303072503,0.137284077738411
883,2618,0.204073668652262,0.103447950782962,0.185416607789545,0.137337818092486
884,2617,0.203964454129131,0.103476301566134,0.185408463640108,0.137391679765346
885,2616,0.203909736057025,0.103499268298078,0.185421867861228,0.137445662956639
886,2615,0.203897524257891,0.103515685920697,0.185452795899055,0.137499767865958
887,2614,0.203891801022176,0.103527525858221,0.185491735280662,0.137553994692843
888,2613,0.20389727653396,0.103533678767415,0.185539413705967,0.137608343636777
889,2612,0.20388489428758,0.103540657040476,0.185583888610086,0.137662814897185
890,2611,0.203823324803265,0.103565540123052,0.185616570845981,0.13771740867343
891,2610,0.203713985393257,0.103648331107616,0.185633992796186,0.137772125164809
892,2609,0.203523678103783,0.103739715552634,0.18562695165839,0.137826964570557
893,2608,0.203239894928463,0.103838945044253,0.185590803418173,0.137881927089835
894,2607,0.202867383530036,0.103944272709388,0.185528599981914,0.137937012921739
895,2606,0.202424230868575,0.104055189777383,0.185536995700095,0.137992222265285
896,2605,0.201925483683945,0.104172598838794,0.185532189090288,0.138047555319418
897,2604,0.201400442992498,0.104251166315346,0.185514658080705,0.138103012283002
898,2603,0.20085031302413,0.104254662698157,0.18548408868764,0.138158593354821
899,2602,0.200290487169996,0.104258627515603,0.185450476460047,0.138214298733575
900,2601,0.199722220770041,0.104263069525323,0.185413616931372,0.138270128617878
901,2600,0.199157360614443,0.104268778440972,0.185375005173478,0.138326083206257
902,2599,0.198601788700866,0.104271868126676,0.185341264669959,0.138382162697145
903,2598,0.198036928545269,0.104277577042325,0.185302652912066,0.138438367288884
904,2597,0.197488986968773,0.104280306913911,0.185272027296187,0.138494697179719
905,2596,0.196959436958227,0.104282433929043,0.185246963685264,0.138551152567798
906,2595,0.196458413128484,0.104281788432746,0.1852316562604,0.138607733651165
907,2594,0.195982588992493,0.104281107920296,0.185219976777366,0.138664440627762
908,2593,0.195535268188742,0.104278967379174,0.185214930810213,0.138721273695425
909,2592,0.195123964106346,0.104279078281279,0.185207103793316,0.138778233051879
910,2591,0.19477854605063,0.104279516204146,0.185201021091914,0.13883531889474
911,2590,0.194482798355866,0.104280315602312,0.185195173271049,0.138892531421508
912,2589,0.194250584322831,0.104282633529403,0.185185609580153,0.138949870829567
913,2588,0.194101195754982,0.104284379597377,0.185178220073053,0.139007337316181
914,2587,0.193996838777861,0.104286502627497,0.185170188135287,0.139064931078493
915,2586,0.193941937746306,0.104291743822084,0.185152961520787,0.13912265231352
916,2585,0.193921743369344,0.104296831713302,0.185136293322876,0.139180501218151
917,2584,0.193953904451441,0.10430107214325,0.185122967072401,0.139238477989148
918,2583,0.194052185781816,0.104301398767766,0.185122701387542,0.139296582823136
919,2582,0.194174366601042,0.104299733292693,0.185129141508304,0.139354815916607
920,2581,0.194376018747906,0.104290737105652,0.185160082742023,0.139413177465914
921,2580,0.194619425359014,0.104276350156219,0.185208410927067,0.139471667667269
922,2579,0.194920728634666,0.104253002068757,0.185283991931516,0.13953028671674
923,2578,0.195275463058789,0.104219138424388,0.185389944321676,0.139589034810249
924,2577,0.19566159837611,0.104179379230371,0.185512803025342,0.139647912143568
925,2576,0.196062079621663,0.104133739042531,0.185650854989085,0.139706918912317
926,2575,0.196478082405334,0.104084575471481,0.185797931359757,0.139766055311962
927,2574,0.196909323074851,0.104031843809285,0.185954055256563,0.13982532153781
928,2573,0.19730746810036,0.103983602006891,0.186097963668139,0.139884717785009
929,2572,0.197692135360737,0.103941374288911,0.186227027533992,0.139944244248541
930,2571,0.19806188213198,0.103904926004228,0.186341013692606,0.140003901123225
931,2570,0.19839772954191,0.103876942196495,0.186431252561924,0.140063688603708
932,2569,0.198683603267447,0.103857441373826,0.186496546142854,0.140123606884468
933,2568,0.198945931517267,0.10384415994048,0.186542450743783,0.140183656159806
934,2567,0.19916499822631,0.103836499880148,0.186569743608008,0.140243836623847
935,2566,0.199313794212377,0.103835952640949,0.18657308878439,0.140304148470533
936,2565,0.199379901579069,0.103839219824287,0.186563357575741,0.140364591893625
937,2564,0.199358686885153,0.103842287741659,0.186554274319547,0.140425167086697
938,2563,0.199263822735998,0.103838679544925,0.186565408051531,0.140485874243132
939,2562,0.199179551357941,0.103820083873926,0.186613869149549,0.140546713556123
940,2561,0.199170404487023,0.103778805103285,0.186706772619968,0.140607685218667
941,2560,0.199260938280654,0.10371941716334,0.186826884282844,0.140668789423562
942,2559,0.199436681425291,0.103643819611525,0.186968045829449,0.140730026363406
943,2558,0.199645880932789,0.103559653210811,0.187120548525406,0.140791396230592
944,2557,0.199881521160678,0.103471323023771,0.187280280650239,0.140852899217305
945,2556,0.200091687853343,0.103384763047746,0.187439168502073,0.140914535515523
946,2555,0.200261319555683,0.103302591291727,0.187593679894547,0.140976305317007
947,2554,0.200387782795554,0.103228340106755,0.187738442202318,0.141038208813305
948,2553,0.20045779188628,0.103164963691006,0.187868778567207,0.141100246195743
949,2552,0.200487252402153,0.103109686782076,0.187987215917577,0.141162417655426
950,2551,0.200473339350568,0.103018683016757,0.188087036789166,0.141224723383234
951,2550,0.200421043748784,0.102943068885955,0.188161846242307,0.141287163569818
952,2549,0.20035809380147,0.102882012648535,0.188220237206657,0.141349738405597
953,2548,0.200288366118069,0.102839200068171,0.188258928958419,0.141412448080756
954,2547,0.200233956821212,0.102820322255395,0.188273723655397,0.141475292785242
955,2546,0.200198496906238,0.102829853142096,0.188259437885925,0.14153827270876
956,2545,0.200189851864435,0.102868042935383,0.188216134541973,0.141601388040774
957,2544,0.200189899371489,0.102933533289191,0.188143455942501,0.141664638970497
958,2543,0.200185886310964,0.103026722512889,0.188040070628421,0.141728025686894
959,2542,0.200176806291744,0.103134771376602,0.187920957202927,0.141791548378675
960,2541,0.200135725198834,0.103215315807396,0.187781016222634,0.141855207234296
961,2540,0.200056596638019,0.103294788204953,0.187627010761664,0.141919002441949
962,2539,0.199938393283108,0.103384468199429,0.187460794037037,0.141982934189567
963,2538,0.199763259045051,0.103484013361636,0.187283948336066,0.142047002664813
964,2537,0.199563282113765,0.103590695383449,0.187100199240881,0.142111208055084
965,2536,0.199352904081494,0.103701933202074,0.186913009830065,0.142175550547501
966,2535,0.199146753854006,0.103815097893469,0.186725395354173,0.142240030328911
967,2534,0.198945323232281,0.103930015407008,0.186537919294995,0.14230464758588
968,2533,0.198779958504384,0.104044764469516,0.186350608590121,0.142369402504694
969,2532,0.19866948801118,0.104153117493701,0.186178851826777,0.14243429527135
970,2531,0.198612355167423,0.10425616048005,0.18601918865653,0.142499326071558
971,2530,0.198588955463768,0.104355095777435,0.185867483142112,0.142564495090736
972,2529,0.19861362671967,0.104447242656221,0.185726653019417,0.142629802514003
973,2528,0.198672011428183,0.104535060529251,0.185594683449925,0.142695248526182
974,2527,0.198778092178759,0.104650498125723,0.185474781266813,0.142760833311794
975,2526,0.198912576774838,0.104651335627985,0.185360614567729,0.14282655705505
976,2525,0.199041971951039,0.104649589395322,0.185242911733607,0.142892419939856
977,2524,0.199165071038366,0.104648362526568,0.185123115195094,0.142958422149804
978,2523,0.199248908659058,0.104648908510197,0.184992077855538,0.143024563868171
979,2522,0.199313626375308,0.104649025348903,0.184860934823493,0.143090845277912
980,2521,0.199327182816768,0.104651188035288,0.1847170752138,0.143157266561661
981,2520,0.199307831955871,0.104657747895798,0.184566578021298,0.143223827901728
982,2519,0.199255750097397,0.104668955546893,0.184409967672503,0.143290529480089
983,2518,0.199156956709012,0.104689469219297,0.184244884055338,0.143357371478391
984,2517,0.199011754153738,0.104720123554208,0.184071987225167,0.143424354077942
985,2516,0.198838185568608,0.104761181236695,0.183894003566657,0.143491477459711
986,2515,0.198636296851292,0.104808288313035,0.183711138648052,0.143558741804324
987,2514,0.198442949998747,0.104847980192707,0.183534766820406,0.143626147292059
988,2513,0.198238999626728,0.104898626892064,0.183356644662967,0.143693694102844
989,2512,0.198024936004454,0.104961002317486,0.183292714224525,0.143761382416255
990,2511,0.197831783005791,0.105029159340634,0.183405256522053,0.143829212411507
991,2510,0.197643701053729,0.105103291493055,0.183519901887231,0.143897184267458
992,2509,0.197493731436971,0.105175547329259,0.183640079651657,0.143965298162598
993,2508,0.197368142060163,0.105050839026103,0.183765411233188,0.144033554275052
994,2507,0.197279647857037,0.104744202828079,0.18390035051305,0.144101952782572
995,2506,0.197242058604066,0.104416441389118,0.18404266652768,0.144170493862534
996,2505,0.197240689862869,0.104106006511109,0.184191615453122,0.144239177691937
997,2504,0.197257084340633,0.103835524270148,0.184343865792285,0.144308004447396
998,2503,0.197304914654478,0.103550406884778,0.184500151207187,0.144376974305143
999,2502,0.197384437923307,0.103248932200117,0.184656618968892,0.144446087441018
1000,2501,0.19748093202581,0.102914896092972,0.184816463928069,0.144515344030467
1001,2500,0.197587989890115,0.102801667128256,0.184976327940608,0.144584744248542
1002,2499,0.19770904875668,0.102685755718312,0.185141029234008,0.144654288269894
1003,2498,0.197844237605804,0.102567227051942,0.185332273382069,0.144723976268768
1004,2497,0.197962507875825,0.102454049097681,0.185520482582604,0.144793808419003
1005,2496,0.198046286357479,0.102350893433713,0.185702555208787,0.144863784894026
1006,2495,0.198108343910407,0.102252906525646,0.185881560292769,0.144933905866849
1007,2494,0.198134321840873,0.10216322122696,0.186054574183853,0.145004171510066
1008,2493,0.198125090346837,0.10208335050147,0.186221053380309,0.145074581995848
1009,2492,0.198077923070149,0.102010079847621,0.186381683855276,0.145145137495939
1010,2491,0.197973403967383,0.101945590836525,0.186534145056089,0.145215838181654
1011,2490,0.197830923134123,0.101886370314626,0.186681586700989,0.145286684223874
1012,2489,0.197651162054314,0.101832038703093,0.18682449647051,0.145357675793044
1013,2488,0.197421492621629,0.101786156257379,0.186864638921891,0.145428813059165
1014,2487,0.197174220351227,0.101742528824708,0.186611444967605,0.145500096191795
1015,2486,0.196886107064421,0.101705747095617,0.18636880606247,0.145571525360044
1016,2485,0.196597993777614,0.101668965366526,0.186126167157334,0.145643100732568
1017,2484,0.196280423693236,0.101637137372362,0.186169779632282,0.145714822477567
1018,2483,0.19595497520421,0.101605393059825,0.186348421232324,0.145786690762782
1019,2482,0.195631272022253,0.101572933530943,0.186527014733643,0.145858705755488
1020,2481,0.195293591198549,0.101543463173236,0.186702516072172,0.145930867622496
1021,2480,0.19495869439363,0.101514828241325,0.186869931680701,0.146003176530141
1022,2479,0.194640977503875,0.101483997409794,0.187032611881123,0.146075632644285
1023,2478,0.194326960312045,0.101454022679104,0.1871861926928,0.146148236130312
1024,2477,0.194022021614393,0.101425474498202,0.187321355716788,0.14622098715312
1025,2476,0.193734665321524,0.101394388446138,0.187501736878853,0.146293885877122
1026,2475,0.193433554609287,0.101366566876206,0.187677820442901,0.146366932466239
1027,2474,0.193118744023205,0.101342067196579,0.187848814166824,0.146440127083899
1028,2473,0.192821791195286,0.101315034665134,0.188403509199294,0.146513469893029
1029,2472,0.192506980609203,0.101290534985507,0.189164169420389,0.146586961056055
1030,2471,0.192174587618337,0.101268573177041,0.189919790907997,0.146660600734897
1031,2470,0.191810457146268,0.101251236371282,0.190675208308985,0.146734389090962
1032,2469,0.191423714968265,0.101236709647075,0.191429504180458,0.146808326285146
1033,2468,0.191003092362591,0.101226556466315,0.192172221875149,0.146882412477824
1034,2467,0.190566304950781,0.101218613160588,0.192908576653042,0.14695664782885
1035,2466,0.190099016439396,0.101215064253469,0.193630903427521,0.147031032497552
1036,2465,0.189617472268185,0.101213752776952,0.194345526663858,0.147105566642728
1037,2464,0.189096920437494,0.101221892282864,0.195033965037712,0.14718025042264
1038,2463,0.188575982179346,0.10123251446617,0.195706650643823,0.147255083995014
1039,2462,0.188044542103056,0.101245421962461,0.196369617696838,0.147330067517032
1040,2461,0.187499594858849,0.101256639883907,0.197029723849079,0.147405201145331
1041,2460,0.186931578742943,0.101118438482864,0.197676282193445,0.147480485035998
1042,2459,0.18635023745748,0.100984092318909,0.198318984946425,0.147555919344565
1043,2458,0.185765303856295,0.100849227195068,0.198967645339477,0.147631504226005
1044,2457,0.185155157577155,0.100716828372872,0.199618348362178,0.147707239834732
1045,2456,0.184541605612185,0.100582836193743,0.200281811685382,0.147783126324589
1046,2455,0.183926855698299,0.100449039303922,0.200957076566657,0.147859163848851
1047,2454,0.183299163731966,0.100319783604437,0.201626573047935,0.14793535256022
1048,2453,0.182658647760413,0.100195203591533,0.20228997097163,0.148011692610817
1049,2452,0.18201813178886,0.100070623578629,0.202953368895325,0.14808818415218
1050,2451,0.181364916441545,0.0999507720195668,0.203610255432443,0.148164827335262
1051,2450,0.180713062152456,0.0998377688511548,0.204246830358951,0.148241622310425
1052,2449,0.180038216082134,0.0997337913085771,0.204595621863526,0.148318569227435
1053,2448,0.179344991714395,0.0996388318929523,0.204814434887959,0.148395668235459
1054,2447,0.17863114111847,0.0995581699399036,0.205022084970175,0.148472919483061
1055,2446,0.177915836789641,0.099493233730781,0.205225046256511,0.148550323118199
1056,2445,0.177189472023657,0.0994494106282297,0.205418467126557,0.148627879288216
1057,2444,0.176493286027191,0.0994232580385685,0.205585702882686,0.148705588139842
1058,2443,0.175849974580379,0.0994193568792675,0.206015572937284,0.148783449819188
1059,2442,0.17526101990988,0.0994292691339873,0.206468793965409,0.148861464471738
1060,2441,0.174747651913906,0.0994555536088069,0.206871814969235,0.148939632242351
1061,2440,0.174301785705683,0.0994905299031534,0.207215526186393,0.14901795327525
1062,2439,0.173925152024697,0.0995241519544995,0.207499536085897,0.149096427714025
1063,2438,0.17361873896611,0.099529044450577,0.207726250141505,0.149175055701623
1064,2437,0.173368048332391,0.0995390370316207,0.207786145456657,0.149253837380347
1065,2436,0.173159196456638,0.0995494087481379,0.207777801814787,0.149332772891851
1066,2435,0.172978043221263,0.0995577926977022,0.207771559387277,0.149411862377134
1067,2434,0.172824517371964,0.0995641788962902,0.207767559550826,0.149491105976539
1068,2433,0.172685098483952,0.0995727978866629,0.207758729935677,0.149570503829747
1069,2432,0.172545320393413,0.0995775774525359,0.20775679472029,0.149650056075771
1070,2431,0.172392105826249,0.0995855829273012,0.207750151245954,0.149729762852957
1071,2430,0.172238469075285,0.0995893158517466,0.207750969714909,0.149809624298974
1072,2429,0.172056466294465,0.0995877375423052,0.207762714609978,0.149889640550812
1073,2428,0.171860245694204,0.09958290250662,0.20778100264195,0.149969811744778
1074,2427,0.171634935522698,0.0995656477628061,0.207822873628441,0.150050138016494
1075,2426,0.171381221505688,0.0995394506905803,0.207882039716173,0.150130619500886
1076,2425,0.171113342494675,0.0995082094511414,0.207950697979756,0.150211256332188
1077,2424,0.170818450410669,0.0994697185446501,0.208032545464265,0.150292048643931
1078,2423,0.170523558326664,0.0994312276381587,0.208114392948774,0.150372996568942
1079,2422,0.170214902619636,0.0993952837394486,0.208192346858964,0.150454100239341
1080,2421,0.169905737547495,0.099371774610808,0.208249168413786,0.150535359786532
1081,2420,0.16959708848609,0.099356643734104,0.208291283088456,0.150616775341202
1082,2419,0.169275536981656,0.0993537994912654,0.208312380411192,0.150698347033319
1083,2418,0.168968981737799,0.0993634995511348,0.208310565876388,0.15078007499212
