OBJECTID,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,calib,NEAR_FID,NEAR_DIST
37519,Beta-75015,310,60,SEEDS,Zea mays charred,NA,AMS,-94.76475756,39.11465585,1,NA,14WY1,Trowbridge,USA,Kansas,North America,UWyo2021,Adair 2003,intcal20,165275,1068113.83023275
37520,Beta-75016,400,60,SEEDS,Zea mays charred,-11,AMS,-94.76475756,39.11465585,1,NA,14WY1,Trowbridge,USA,Kansas,North America,UWyo2021,Adair 2003a: 284,intcal20,165275,1068113.83023275
39103,Beta-82219,6000,120,SEEDS,nutshell charred,NA,RADIOMETRIC,-93.18895847,36.96975274,1,NA,23CN758,John Paul,USA,Missouri,North America,UWyo2021,Emerson et al. 2009 Archaic Societies: Diversity and Complexity across the Midcontinent,intcal20,163105,811476.015873147
39104,Beta-82220,7540,90,SEEDS,nutshell charred,NA,RADIOMETRIC,-93.18895847,36.96975274,1,NA,23CN758,John Paul,USA,Missouri,North America,UWyo2021,Emerson et al. 2009 Archaic Societies: Diversity and Complexity across the Midcontinent,intcal20,163105,811476.015873147
43495,D-AMS-1395,1081,24,SEEDS,charred acorn nutmeat,-15,AMS,-86.961922,39.03628986,1,NA,12GR1782,NA,USA,Indiana,North America,UWyo2021,Trader et al. 2013-I69: Phase II Archaeological Evaluation…,intcal20,153948,790531.073699626
43738,D-AMS-23024,4999,30,SEEDS,Carya nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43739,D-AMS-23025,6234,34,SEEDS,Carya nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43740,D-AMS-23026,6212,30,SEEDS,Carya nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43741,D-AMS-23027,7749,38,SEEDS,Carya nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43742,D-AMS-23028,7720,40,SEEDS,Carya nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43743,D-AMS-23029,7916,32,SEEDS,Juglans nigra nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43744,D-AMS-23031,8288,34,SEEDS,Juglans nigra nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43745,D-AMS-23032,8642,42,SEEDS,Juglans nigra nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43746,D-AMS-23033,8697,36,SEEDS,Juglans nigra nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43747,D-AMS-23034,8848,41,SEEDS,Juglans nigra nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43748,D-AMS-23035,8869,34,SEEDS,Juglans nigra nutshell charred,NA,AMS,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rock Shelter,USA,Illinois,North America,UWyo2021,Styles and Colburn 2019-Taphonomic environmental and cultural influences…,intcal20,162717,864687.34977701
43824,D-AMS-24886,8992,44,SEEDS,nutshell charred,NA,AMS,-90.9624422,36.9414261,1,NA,23CT389,Spring Valley,USA,Missouri,North America,UWyo2021,Niquette 2018-Site Formation Processes at the Spring Valley Site….,intcal20,162717,764853.476926023
43825,D-AMS-24887,8916,41,SEEDS,nutshell charred,NA,AMS,-90.9624422,36.9414261,1,NA,23CT389,Spring Valley,USA,Missouri,North America,UWyo2021,Niquette 2018-Site Formation Processes at the Spring Valley Site….,intcal20,162717,764853.476926023
43826,D-AMS-24890,9214,43,SEEDS,nutshell charred,NA,AMS,-90.9624422,36.9414261,1,NA,23CT389,Spring Valley,USA,Missouri,North America,UWyo2021,Niquette 2018-Site Formation Processes at the Spring Valley Site….,intcal20,162717,764853.476926023
43827,D-AMS-24898,8283,38,SEEDS,nutshell charred,NA,AMS,-90.9624422,36.9414261,1,NA,23CT389,Spring Valley,USA,Missouri,North America,UWyo2021,Niquette 2018-Site Formation Processes at the Spring Valley Site….,intcal20,162717,764853.476926023
43905,D-AMS-26577,880,25,SEEDS,Zea mays kernels,NA,AMS,-89.7598704,40.78811072,1,NA,11P11,Kingston Lake,USA,Illinois,North America,UWyo2021,Upton 2019-Multilayer Network Relationships and Culture Contact…,intcal20,153928,1039040.67750245
44009,D-AMS-30536,620,28,SEEDS,hazelnut,NA,AMS,-90.20743186,40.47273335,1,NA,11F2,Morton Village,USA,Illinois,North America,UWyo2021,Upton 2019-Multilayer Network Relationships and Culture Contact…,intcal20,153928,1067971.09027823
44010,D-AMS-30550,561,32,SEEDS,hazelnut,NA,AMS,-90.20743186,40.47273335,1,NA,11F2,Morton Village,USA,Illinois,North America,UWyo2021,Upton 2019-Multilayer Network Relationships and Culture Contact…,intcal20,153928,1067971.09027823
44506,D-AMS-7524,902,21,SEEDS,Hickory,-19.6,AMS,-90.6151437,40.1580894,1,NA,11SC24,Lamb,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1095756.27784233
44507,D-AMS-7525,892,22,SEEDS,Hickory,-24.9,AMS,-90.6151437,40.1580894,1,NA,11SC24,Lamb,USA,Illinois,North America,UWyo2021,Wilson et al. 2017 Reassessing the chronology of the Mississippian Central Illinois River Valley using Bayesian analysis,intcal20,153928,1095756.27784233
48134,ISGS-1003,980,190,SEEDS,Quercus sp. Acorns charred,-26.5,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GE4,Koster East,USA,Illinois,North America,UWyo2021,Liu et al. 1992: 91,intcal20,162717,1024482.74743432
48160,ISGS-1036,5140,70,SEEDS,nutshell >90% Carya sp. charred,-25.4,RADIOMETRIC,-90.88633619,39.62259435,1,NA,11PK500,Napoleon Hollow,USA,Illinois,North America,UWyo2021,Asch and Asch 1985; Liu et al. 1992: 95-98; Faunmap 2752; Wiant et al. 2009,intcal20,162717,1064295.67388508
48162,ISGS-1038,5280,70,SEEDS,nutshell fragments charred,-25.7,RADIOMETRIC,-90.88633619,39.62259435,1,NA,11PK500,Napoleon Hollow,USA,Illinois,North America,UWyo2021,Asch and Asch 1985; Liu et al. 1992: 95-98; Faunmap 2752;Wiant 1983:154; Shane Miller (personal communication 2016); PIDBA,intcal20,162717,1064295.67388508
48178,ISGS-1078,2040,70,SEEDS,charred nutshell,NA,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GE692,Loy,USA,Illinois,North America,UWyo2021,Farnsworth and Asch 1986,intcal20,162717,1024482.74743432
48187,ISGS-1094,1910,70,SEEDS,Charred thick-shelled Carya sp. and Juglandaceae nutshell,-25.3,RADIOMETRIC,-90.47471665,39.64421282,1,NA,11ST123,Smiling Dan,USA,Illinois,North America,UWyo2021,Liu et al. 1992: 100; Faunmap 2111,intcal20,162717,1059099.49645577
48200,ISGS-1126,1390,70,SEEDS,Cucurbita sp. rind (11.80 g),-25.2,RADIOMETRIC,-90.66763633,39.16943034,1,NA,11C119,Carlin,USA,Illinois,North America,UWyo2021,Studenmund 2000,intcal20,162717,1008158.46820929
48204,ISGS-1130,1560,80,SEEDS,charred nutshell mostly Corylus sp. (9.49 g),-25.9,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GE453,Weitzer,USA,Illinois,North America,UWyo2021,Studenmund 2000,intcal20,162717,1024482.74743432
48224,ISGS-1167,4610,70,SEEDS,Carya sp. Nutshell charred,-26.8,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GE119,Cypress Land,USA,Illinois,North America,UWyo2021,Liu et al. 1992: 85; Faunmap 2760,intcal20,162717,1024482.74743432
48229,ISGS-1200,1800,70,SEEDS,charred nutshell,NA,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GE493,Crane,USA,Illinois,North America,UWyo2021,Farnsworth and Asch 1986,intcal20,162717,1024482.74743432
48235,ISGS-1215,940,70,SEEDS,Juglans cinerea nutshell,NA,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P4,Rench,USA,Illinois,North America,UWyo2021,Esarey 2000; McConaughy et al. 1985; Faunmap 2758; McConaughy 1988 1993: 76,intcal20,153928,1039040.67750245
48248,ISGS-130,950,75,SEEDS,Nut shells (Carya) charred,-25,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Coleman 1974:115,intcal20,162717,955851.102518627
48280,ISGS-1380,1630,70,SEEDS,Hickory nutshell charred,-26.1,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD817,Carter Creek,USA,Illinois,North America,UWyo2021,Holt 2005 Animal Remains from the Carter Creek site…,intcal20,153928,1104891.57341978
48286,ISGS-1386,7210,70,SEEDS,charred nutshell,NA,RADIOMETRIC,-89.82526103,38.05221509,1,NA,11RA501,Modoc Rockshelter,USA,Illinois,North America,UWyo2021,Ahler 1993; Ahler et al. 1992; Faunmap 2800;Shane Miller (personal communication 2016); PIDBA,intcal20,162717,864687.34977701
48298,ISGS-140,1000,75,SEEDS,Squash seeds,-25,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Coleman 1974:115,intcal20,162717,955851.102518627
48302,ISGS-1405,1450,70,SEEDS,thick-shelled Carya sp. nutshells (17.55 g) charred,-25.7,RADIOMETRIC,-90.35675775,39.08573333,1,NA,11JY70,Macoupin,USA,Illinois,North America,UWyo2021,Stafford 1994; Studenmund 2000,intcal20,162717,992750.105358288
48304,ISGS-141,780,150,SEEDS,Zea mays,-10,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Coleman 1974:115,intcal20,162717,955851.102518627
48311,ISGS-1427,1310,70,SEEDS,charred Chenopodium berlandieri and Polygonum erectum seeds (23.99 g),-25.8,RADIOMETRIC,-90.39047351,39.35630879,1,NA,11GE456,Newbridge,USA,Illinois,North America,UWyo2021,Studenmund 2000,intcal20,162717,1024482.74743432
48348,ISGS-1547,850,70,SEEDS,charred Zea mays kernel and cob fragments (14.17 g),-10,RADIOMETRIC,-90.35675775,39.08573333,1,NA,11JY72,Pere Marquette,USA,Illinois,North America,UWyo2021,Studenmund 2000,intcal20,162717,992750.105358288
48410,ISGS-1724,490,70,SEEDS,Zea mays charred,-9.3,RADIOMETRIC,-88.97077302,36.85337808,1,NA,15CE6,Turk,USA,Kentucky,North America,UWyo2021,Edging 1990,intcal20,162716,714171.216758567
48416,ISGS-174,650,43,SEEDS,Phaseolus vulgaris,-27.1,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F1109,Larson,USA,Illinois,North America,UWyo2021,Hart et al. 2002,intcal20,153928,1067971.09027823
48420,ISGS-1758,2600,70,SEEDS,thick-shelled Carya sp. (49.27 g),NA,RADIOMETRIC,-90.88633619,39.62259435,1,NA,11PK751,Axedental,USA,Illinois,North America,UWyo2021,Stafford 1994;Wiant et al. 2009,intcal20,162717,1064295.67388508
48428,ISGS-177,1075,80,SEEDS,Charred Nutshell,NA,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11Sà,Pulcher,USA,Illinois,North America,UWyo2021,Coleman and Liu 1975,intcal20,162717,914628.037488598
48435,ISGS-1786,950,15,SEEDS,nutshell,NA,AMS,-94.8381675,38.56362978,1,NA,14MM13,Stiles,USA,Kansas,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165275,1004011.53751078
48436,ISGS-1788,805,15,SEEDS,nutshell,NA,AMS,-94.42114863,39.31061774,1,NA,23CL274,NA,USA,Missouri,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165275,1089234.78790517
48458,ISGS-1862,1680,70,SEEDS,nutshell charred,-25,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD817,Carter Creek,USA,Illinois,North America,UWyo2021,Holt 2005 Animal Remains from the Carter Creek site…,intcal20,153928,1104891.57341978
48499,ISGS-2118,4250,100,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48501,ISGS-2121,4500,160,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48502,ISGS-2122,4520,130,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48513,ISGS-2209,4360,90,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48514,ISGS-2239,4390,100,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48515,ISGS-2240,4820,150,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48530,ISGS-2326,1120,70,SEEDS,charred Polygonum erectum achenes,NA,RADIOMETRIC,-90.88633619,39.62259435,1,NA,11PKà,Stoney Point,USA,Illinois,North America,UWyo2021,Green and Nolan 2000,intcal20,162717,1064295.67388508
48534,ISGS-2342,5530,240,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F53,Tree Row,USA,Illinois,North America,UWyo2021,Evans 2001; Nolan and Fishel 2009,intcal20,153928,1067971.09027823
48548,ISGS-2400,1260,70,SEEDS,Dispersed carbonized thick-shelled Carya nutshell (11.46 g),-24.9,RADIOMETRIC,-90.35675775,39.08573333,1,NA,11JY242,Gates of Piasa,USA,Illinois,North America,UWyo2021,Studenmund 2000,intcal20,162717,992750.105358288
48549,ISGS-2401,1150,70,SEEDS,Dispersed carbonized nutshell fragments: 90% Carya 7% Juglans nigra 3% Quercus sp. nutshell (7.31 g),-24.6,RADIOMETRIC,-90.35675775,39.08573333,1,NA,11JY249,San Troper,USA,Illinois,North America,UWyo2021,Studenmund 2000,intcal20,162717,992750.105358288
48624,ISGS-2849,640,70,SEEDS,Zea mays,NA,RADIOMETRIC,-87.9452895,37.65855508,1,NA,15UN28,Slack Farm,USA,Kentucky,North America,UWyo2021,Pollack 2004; Pappas 2008 An Analysis of the textile-impressed ceramics,intcal20,162716,803686.816124476
48625,ISGS-2850,470,70,SEEDS,Zea mays,NA,RADIOMETRIC,-87.9452895,37.65855508,1,NA,15UN28,Slack Farm,USA,Kentucky,North America,UWyo2021,Pollack 2004; Pappas 2008 An Analysis of the textile-impressed ceramics,intcal20,162716,803686.816124476
48626,ISGS-2851,570,70,SEEDS,Zea mays,NA,RADIOMETRIC,-87.9452895,37.65855508,1,NA,15UN28,Slack Farm,USA,Kentucky,North America,UWyo2021,Pollack 2004; Pappas 2008 An Analysis of the textile-impressed ceramics,intcal20,162716,803686.816124476
48628,ISGS-2852,560,70,SEEDS,Zea mays,NA,RADIOMETRIC,-87.86838478,38.02196131,1,NA,12PO10,Hovey Lake,USA,Indiana,North America,UWyo2021,Pollack 2004,intcal20,162716,846494.954201362
48629,ISGS-2853,390,70,SEEDS,Zea mays,NA,RADIOMETRIC,-87.9452895,37.65855508,1,NA,15UN28,Slack Farm,USA,Kentucky,North America,UWyo2021,Pollack 2004; Pappas 2008 An Analysis of the textile-impressed ceramics,intcal20,162716,803686.816124476
48722,ISGS-3183,1100,70,SEEDS,nutshell (5.1 g) charred,-25.4,RADIOMETRIC,-90.35675775,39.08573333,1,NA,11JY290,O'Donnell,USA,Illinois,North America,UWyo2021,Green and Nolan 2000; Studenmund 2000,intcal20,162717,992750.105358288
48818,ISGS-3823,610,70,SEEDS,Nut shell fragment (Carya),-25.8,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly 1997,intcal20,162717,955851.102518627
48819,ISGS-3824,600,70,SEEDS,Nut shell fragment (Carya),-26.1,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly 1997,intcal20,162717,955851.102518627
48820,ISGS-3825,420,70,SEEDS,Zea mays,-24.9,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly 1997,intcal20,162717,955851.102518627
48821,ISGS-3826,530,70,SEEDS,Nut shell fragment (Carya),-26.1,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly 1997,intcal20,162717,955851.102518627
48822,ISGS-3829,560,70,SEEDS,Zea mays,-10.2,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly 1997,intcal20,162717,955851.102518627
48823,ISGS-3830,650,70,SEEDS,Zea mays,-11.6,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia Mounds,USA,Illinois,North America,UWyo2021,Kelly 1997,intcal20,162717,955851.102518627
48834,ISGS-3960,1560,60,SEEDS,nutshell charred,NA,RADIOMETRIC,-90.750319,39.96188854,1,NA,11BR2,Baehr-Gust,USA,Illinois,North America,UWyo2021,Holt and Feathers 2003,intcal20,162717,1100548.71590128
48835,ISGS-3962,1820,60,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F58,Ogden-Fettie,USA,Illinois,North America,UWyo2021,Stetton 2013 The Importance of Time...; HOlt 2000,intcal20,153928,1067971.09027823
48836,ISGS-3963,1830,60,SEEDS,nutshell,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F58,Ogden-Fettie,USA,Illinois,North America,UWyo2021,Stetton 2013 The Importance of Time...; HOlt 2000,intcal20,153928,1067971.09027823
48843,ISGS-3970,2000,60,SEEDS,nutshell charred,NA,RADIOMETRIC,-90.750319,39.96188854,1,NA,11BR2,Baehr-Gust,USA,Illinois,North America,UWyo2021,Holt and Feathers 2003,intcal20,162717,1100548.71590128
48845,ISGS-3976,1840,50,SEEDS,nutshell charred,NA,RADIOMETRIC,-90.750319,39.96188854,1,NA,11BR2,Baehr-Gust,USA,Illinois,North America,UWyo2021,Holt and Feathers 2003,intcal20,162717,1100548.71590128
49070,ISGS-5370,860,70,SEEDS,hickory nutshell,-24.6,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS1992,Quicksilver,USA,Illinois,North America,UWyo2021,Moffat 2008: Archaeological Investigations at the Quicksilver Site (11MS1992): A Mississippian Homestead in the Silver Creek Headwaters Madison County Illinois,intcal20,162717,955851.102518627
49073,ISGS-5388,870,70,SEEDS,Corn,NA,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010; Illiinois Antiquity Vol. 45(1),intcal20,162717,955851.102518627
49075,ISGS-5390,1000,90,SEEDS,Corn,NA,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS34,Cahokia,USA,Illinois,North America,UWyo2021,Kelly and Brown 2010; Illiinois Antiquity Vol. 45(1),intcal20,162717,955851.102518627
49178,ISGS-5905,2720,70,SEEDS,nutshell,-24.9,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA706,Thomas East,USA,Illinois,North America,UWyo2021,Fishel and Nolan 2006; Archaeological Testing Short Report No. 219; ITARP,intcal20,153928,1142676.49190929
49202,ISGS-6040,1750,110,SEEDS,Zea mays,NA,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS1124,D. Hitchens,USA,Illinois,North America,UWyo2021,Holt et al. 2011; Illinois Archaeology vol. 23: 173-205,intcal20,162717,955851.102518627
49209,ISGS-6072,2910,70,SEEDS,carbonized nutshell,NA,RADIOMETRIC,-88.09766746,37.35285559,1,NA,15CN50,Twin Knobs Rockshelter,USA,Kentucky,North America,UWyo2021,Maggard et al 2013 Arch Invest at the Twin Knobs locality...,intcal20,162716,767782.135635714
49210,ISGS-6073,4100,80,SEEDS,carbonized nutshell,NA,RADIOMETRIC,-88.09766746,37.35285559,1,NA,15CN50,Twin Knobs Rockshelter,USA,Kentucky,North America,UWyo2021,Maggard et al 2013 Arch Invest at the Twin Knobs locality...,intcal20,162716,767782.135635714
49211,ISGS-6075,3770,70,SEEDS,carbonized nutshell,NA,RADIOMETRIC,-88.09766746,37.35285559,1,NA,15CN50,Twin Knobs Rockshelter,USA,Kentucky,North America,UWyo2021,Maggard et al 2013 Arch Invest at the Twin Knobs locality...,intcal20,162716,767782.135635714
49212,ISGS-6076,4570,90,SEEDS,carbonized nutshell,NA,RADIOMETRIC,-88.09766746,37.35285559,1,NA,15CN50,Twin Knobs Rockshelter,USA,Kentucky,North America,UWyo2021,Maggard et al 2013 Arch Invest at the Twin Knobs locality...,intcal20,162716,767782.135635714
49213,ISGS-6077,4520,100,SEEDS,carbonized nutshell,NA,RADIOMETRIC,-88.09766746,37.35285559,1,NA,15CN50,Twin Knobs Rockshelter,USA,Kentucky,North America,UWyo2021,Maggard et al 2013 Arch Invest at the Twin Knobs locality...,intcal20,162716,767782.135635714
49214,ISGS-6078,3520,70,SEEDS,carbonized nutshell,NA,RADIOMETRIC,-88.09766746,37.35285559,1,NA,15CN50,Twin Knobs Rockshelter,USA,Kentucky,North America,UWyo2021,Maggard et al 2013 Arch Invest at the Twin Knobs locality...,intcal20,162716,767782.135635714
49221,ISGS-6135,3040,70,SEEDS,nutshell,-24.8,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA703,Norris #3,USA,Illinois,North America,UWyo2021,Nolan Mallo and Boyd 2016; Illinois Archaeology vol. 28 pp. 257-290,intcal20,153928,1142676.49190929
49230,ISGS-6160,1820,70,SEEDS,hazlenut shell,-25.5,RADIOMETRIC,-89.2857564,41.20450963,1,NA,11PM20,Heineken,USA,Illinois,North America,UWyo2021,Farnsworth 2009; Illinois Archaeology vol. 21: 90-125,intcal20,153928,1013134.45276991
49261,ISGS-6388,4910,70,SEEDS,Hickory Nut and Walnut charcoal charred,-25.1,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P784,Caterpillar #3,USA,Illinois,North America,UWyo2021,Fishel Kuehn and Simon 2009,intcal20,153928,1039040.67750245
49262,ISGS-6391,4960,70,SEEDS,Hickory Nut Walnut Butternut and Hazelnut,-25.7,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P784,Caterpillar #3,USA,Illinois,North America,UWyo2021,Fishel Kuehn and Simon 2009,intcal20,153928,1039040.67750245
49281,ISGS-6497,1080,70,SEEDS,nutshell charred,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2016 Mississippian habitation components at Dickson Mounds…,intcal20,153928,1067971.09027823
49282,ISGS-6498,860,70,SEEDS,nutshell charred,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2016 Mississippian habitation components at Dickson Mounds…,intcal20,153928,1067971.09027823
49287,ISGS-6534,1530,70,SEEDS,acorn nutshell charred,-25,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA360,Sartorius,USA,Illinois,North America,UWyo2021,Bradbury and Herndon 2016 Arch Inves. Within the proposed US 61 corridor …,intcal20,153928,1142676.49190929
49292,ISGS-6584,6740,70,SEEDS,charred nutshell,-25.3,RADIOMETRIC,-87.14208932,37.21600258,1,NA,15MU12,Baker,USA,Kentucky,North America,UWyo2021,Moore 2011-Production exchange and social interaction in the Green River Region….,intcal20,162716,755419.513593958
49293,ISGS-6585,5770,70,SEEDS,charred nutshell,-25.2,RADIOMETRIC,-87.14208932,37.21600258,1,NA,15MU12,Baker,USA,Kentucky,North America,UWyo2021,Moore 2011-Production exchange and social interaction in the Green River Region….,intcal20,162716,755419.513593958
49306,ISGS-6669,990,70,SEEDS,nutshell charred,-25.1,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend,USA,Illinois,North America,UWyo2021,Fishel et al. 2013,intcal20,153928,1142676.49190929
49308,ISGS-6671,1090,70,SEEDS,nutshell charred,-24.9,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend,USA,Illinois,North America,UWyo2021,Fishel et al. 2013,intcal20,153928,1142676.49190929
49313,ISGS-6694,1670,70,SEEDS,nutshell charred,-25.7,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend,USA,Illinois,North America,UWyo2021,Fishel et al. 2013,intcal20,153928,1142676.49190929
49315,ISGS-6743,1870,70,SEEDS,nutshell charred,-25.4,RADIOMETRIC,-94.77375646,39.38060595,1,NA,23PL1,Renner Village,USA,Missouri,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165275,1099410.17439277
49316,ISGS-6744,1680,70,SEEDS,nutshell charred,-25.5,RADIOMETRIC,-94.77375646,39.38060595,1,NA,23PL1,Renner Village,USA,Missouri,North America,UWyo2021,Adair 2012 Refining Plains Woodland Chronology,intcal20,165275,1099410.17439277
49320,ISGS-6774,1700,70,SEEDS,nutshell charred,-25.5,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend,USA,Illinois,North America,UWyo2021,Fishel et al. 2013,intcal20,153928,1142676.49190929
49321,ISGS-6775,1700,70,SEEDS,nutshell charred,-25.3,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend,USA,Illinois,North America,UWyo2021,Fishel et al. 2013,intcal20,153928,1142676.49190929
49324,ISGS-6778,1670,70,SEEDS,nutshell charred,-25.5,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend,USA,Illinois,North America,UWyo2021,Fishel et al. 2013,intcal20,153928,1142676.49190929
